waveform	Source signal	
t0	2024/10/13  09:22:17.141801	
delta t	5.000000E-5	

time[0]	Source signal
2024/10/13  09:22:17.157501	1.969007E+0
2024/10/13  09:22:17.157551	1.969007E+0
2024/10/13  09:22:17.157601	1.883605E+0
2024/10/13  09:22:17.157651	1.883605E+0
2024/10/13  09:22:17.157701	1.883605E+0
2024/10/13  09:22:17.157751	1.883605E+0
2024/10/13  09:22:17.157801	1.798203E+0
2024/10/13  09:22:17.157851	1.883605E+0
2024/10/13  09:22:17.157901	1.883605E+0
2024/10/13  09:22:17.157951	1.883605E+0
2024/10/13  09:22:17.158001	1.883605E+0
2024/10/13  09:22:17.158051	1.883605E+0
2024/10/13  09:22:17.158101	1.883605E+0
2024/10/13  09:22:17.158151	1.883605E+0
2024/10/13  09:22:17.158201	1.883605E+0
2024/10/13  09:22:17.158251	1.883605E+0
2024/10/13  09:22:17.158301	1.883605E+0
2024/10/13  09:22:17.158351	1.883605E+0
2024/10/13  09:22:17.158401	1.883605E+0
2024/10/13  09:22:17.158451	1.883605E+0
2024/10/13  09:22:17.158501	1.883605E+0
2024/10/13  09:22:17.158551	1.883605E+0
2024/10/13  09:22:17.158601	1.029585E+0
2024/10/13  09:22:17.158651	1.029585E+0
2024/10/13  09:22:17.158701	1.029585E+0
2024/10/13  09:22:17.158751	1.029585E+0
2024/10/13  09:22:17.158801	1.029585E+0
2024/10/13  09:22:17.158851	1.114987E+0
2024/10/13  09:22:17.158901	1.029585E+0
2024/10/13  09:22:17.158951	1.029585E+0
2024/10/13  09:22:17.159001	1.114987E+0
2024/10/13  09:22:17.159051	1.029585E+0
2024/10/13  09:22:17.159101	1.029585E+0
2024/10/13  09:22:17.159151	1.029585E+0
2024/10/13  09:22:17.159201	1.029585E+0
2024/10/13  09:22:17.159251	1.029585E+0
2024/10/13  09:22:17.159301	1.029585E+0
2024/10/13  09:22:17.159351	1.029585E+0
2024/10/13  09:22:17.159401	1.029585E+0
2024/10/13  09:22:17.159451	1.029585E+0
2024/10/13  09:22:17.159501	1.114987E+0
2024/10/13  09:22:17.159551	1.029585E+0
2024/10/13  09:22:17.159601	-1.660431E-1
2024/10/13  09:22:17.159651	-1.660431E-1
2024/10/13  09:22:17.159701	-8.064106E-2
